year,sex,Age,Prop
2013,Male,15,0.01994191359879904
2013,Female,16,0.01138931905813477
2013,Male,16,0.01706164362394408
2013,Female,17,0.009878170213390344
2013,Male,17,0.012434279832424408
2013,Female,18,0.010317120807464084
2013,Male,18,0.014403137144954215
2013,Female,19,0.00412237309488886
2013,Male,19,0.0014809683363219118
2013,Female,20,0.0031813808016481386
2013,Male,20,0.00659333871450214
2013,Female,21,0.0021898887148663836
2013,Male,21,0.00457045635161834
2013,Female,22,0.005521041718139845
2013,Male,22,0.005064112463725643
2013,Female,23,0.0015886004695404958
2013,Male,23,0.0033698162710358924
2013,Female,24,0.0024364806410066254
2013,Male,24,0.0019882042597758405
2013,Female,25,0.0027846290375103115
2013,Male,25,0.008232523601038226
2013,Female,26,0.0011412642884070776
2013,Male,26,0.004553222201261081
2013,Female,27,4.936561121073039e-4
2013,Male,27,0.003659714530871212
2013,Female,28,9.873122242146078e-4
2013,Male,28,0.0018696773742873925
2013,Female,29,0.0010949443574331918
2013,Male,29,0.0010949443574331918
2013,Female,30,4.936561121073039e-4
2013,Male,30,0.0011412642884070776
2013,Female,31,0.007210500675090846
2013,Male,31,0.02822780062221659
2014,Female,3,0.0037536035274308007
2014,Male,3,0.010298364680608357
2014,Female,4,0.04311835052580151
2014,Male,4,0.010298364680608357
2014,Female,5,0.06275263398533419
2014,Male,5,0.06929739513851174
2014,Female,6,0.10769969623519841
2014,Male,6,0.10384991262846223
2014,Female,7,0.10115493508202085
2014,Male,7,0.1010587550027155
2014,Female,8,0.07767086801575201
2014,Male,8,0.05052937750135775
2014,Female,9,0.06650623751276499
2014,Male,9,0.03464869756925587
2014,Female,10,0.031857539943509115
2014,Male,10,0.0075072070548616015
2014,Female,11,0.020596729361216714
2014,Female,12,0.010298364680608357
2014,Male,12,0.0037536035274308007
2014,Female,13,0.0037536035274308007
2014,Male,13,0.006544761153177555
2014,Female,14,0.010298364680608357
2014,Male,14,0.01308952230635511
2014,Female,15,0.0037536035274308007
2014,Male,15,0.0075072070548616015
2014,Male,16,0.0037536035274308007
2014,Male,19,0.0037536035274308007
2014,Male,22,0.006544761153177555
2014,Male,28,0.0037536035274308007
2014,Female,31,0.0075072070548616015
2014,Male,31,0.01308952230635511
2015,Female,2,0.011366293652426808
2015,Male,2,0.009987501146603128
2015,Female,3,0.013119809276902726
2015,Male,3,0.02381804561431804
2015,Female,4,0.01509933252641157
2015,Male,4,0.020489995378292426
2015,Female,5,0.10171417142095426
2015,Male,5,0.02745969657697192
2015,Female,6,0.09827669118981631
2015,Male,6,0.0430315142491871
2015,Female,7,0.11178202577958712
2015,Male,7,0.039293817119934286
2015,Female,8,0.05689784075285395
2015,Male,8,0.02866456004250492
2015,Female,9,0.033728124561243085
2015,Male,9,0.020394579199784206
2015,Female,10,0.038867547719930305
2015,Male,10,0.011957164293323304
2015,Female,11,0.023543585221097306
